employee_id,first_name,last_name,email,phone,department,job_title,salary,join_date,performance_score
EMP0347,Jessica,Bean,chavezbecky@example.org,(437)557-9145x2118,Engineering,Director Consultant,92592.0,,2
EMP1029,Lori,Grant,daviladaniel@example.org,549.892.1640x0698,Marketing,Senior Consultant,84987.0,2023-02-27,3
EMP0586,Michael,Hodges,mannerik@example.net,001-680-441-8472x426,IT,Lead Consultant,62720.0,2021-04-06,5
EMP0878,Jeffrey,Green,stacyjohnson@example.net,611.758.7605,Sales,Director Consultant,92648.0,2024-06-08,4
EMP0195,Ross,White,daniel77@example.org,(256)405-3134,Engineering,Manager Engineer,88255.0,2022-02-02,4
EMP0438,Julie,Rios,zroberts@example.net,+1-491-980-5526x9658,Marketing,Director Engineer,,2022-09-09,3
EMP0215,,Hernandez,jeremiah61@example.com,(262)606-7240,Engineering,Junior Engineer,94280.0,2020-12-18,2
EMP0265,Allen,Harrison,cwilson@example.org,(944)955-6185x79064,Marketing,Lead Engineer,,2024-05-12,1
EMP0247,Sara,Garcia,zgordon@example.org,835-381-1288x0133,Engineering,Lead Engineer,102711.0,,1
EMP0257,,Bond,amymorris@example.org,655-379-9802,Engineering,Manager Analyst,42654.0,2021-01-30,1
EMP0487,Stacy,Peterson,,+1-206-962-4813x2357,Sales,Senior Engineer,81350.0,,2
EMP0979,,Harris,ronaldjohnson@example.com,882.481.5278x73048,HR,Junior Analyst,67744.0,2021-09-12,3
EMP0096,Lisa,Terrell,fordsharon@example.com,5305453194,Sales,Lead Consultant,,2025-01-07,
EMP0145,Christopher,Knox,brooke28@example.net,(946)374-7468,IT,Senior Analyst,51962.0,2021-10-13,3
EMP0802,Jennifer,Sparks,,521.248.6289x02330,Sales,Lead Analyst,76301.0,2024-05-19,1
EMP0745,David,Hardy,bwagner@example.org,973.326.4309x544,Engineering,Manager Consultant,102531.0,2021-01-07,2
EMP0458,,Bell,whuang@example.org,(650)413-9488,IT,Senior Consultant,103588.0,2022-02-09,5
EMP0417,Mark,Castillo,ccrane@example.net,871.347.8596,Finance,Lead Manager,63455.0,2022-01-25,4
EMP0468,Brian,Webster,,862.833.9220x71511,IT,Junior Manager,80939.0,2024-02-22,1
EMP0037,Paul,Fowler,gbender@example.net,001-551-683-7606x441,HR,Director Manager,79730.0,2021-03-03,5
EMP0699,Robert,Anderson,william40@example.org,565-919-3982x807,Marketing,Senior Consultant,44425.0,2020-10-20,5
EMP0193,Adam,Stevens,michael05@example.net,772.998.2595x26949,IT,Junior Analyst,63586.0,2021-01-18,4
EMP0478,Briana,Mccullough,daniellestevenson@example.net,(560)983-3181x958,Finance,Director Analyst,49317.0,2020-04-04,
EMP0750,Miranda,Dixon,angela36@example.net,+1-922-482-0055x7784,Engineering,Senior Consultant,80278.0,2020-05-26,5
EMP0292,James,Jones,cassandramartinez@example.org,+1-647-423-0461,IT,Senior Engineer,88099.0,2021-05-09,3
EMP0150,Carrie,Lynn,alexanderwise@example.net,001-866-691-8362x644,Finance,Manager Analyst,68674.0,2023-10-15,1
EMP0346,James,Baker,bbennett@example.org,868.247.4883,Engineering,Manager Consultant,96257.0,2025-01-31,5
EMP0054,Gregory,Hanna,ndavis@example.org,(764)521-4764x9251,Operations,Lead Consultant,70787.0,2022-07-26,3
EMP0903,Charles,Camacho,christopher60@example.com,812.440.6596x575,HR,Manager Consultant,101063.0,2022-08-07,4
EMP0191,Kathryn,Mckee,stephanie71@example.org,(815)428-5067,HR,Manager Engineer,95741.0,2021-12-25,1
EMP0275,Barbara,Allen,hillnicole@example.net,001-666-661-3473x235,Operations,Director Engineer,122878.0,2023-10-15,3
EMP0824,Allison,,hgrant@example.net,478.751.9108x83982,Sales,Manager Engineer,45796.0,2022-12-12,1
EMP0918,Cheryl,Knight,thomasjo@example.com,(284)641-9866x524,Operations,Manager Engineer,76262.0,2020-08-25,5
EMP0306,Amy,Snow,qgiles@example.net,5057643502,Engineering,Senior Engineer,78809.0,,3
EMP0267,Amanda,Smith,greenkristen@example.org,4419459642,IT,Manager Engineer,,2020-09-19,2
EMP1055,,Chase,kristy47@example.com,329-603-5006,IT,Director Consultant,94167.0,2022-08-15,5
EMP1091,Anthony,,hayesnicole@example.org,616.537.0500,Engineering,Junior Analyst,82562.0,2021-02-28,4
EMP0718,Tyler,Bruce,lukeray@example.com,+1-266-371-1684x5775,Sales,Manager Consultant,60207.0,2025-02-02,5
EMP1037,Gabrielle,Wright,fbrewer@example.com,(925)283-1323,IT,Junior Engineer,83881.0,2020-09-16,
EMP1076,Matthew,Green,odickerson@example.org,001-997-923-6024x46546,Sales,Manager Engineer,86854.0,2020-10-28,2
EMP0103,Connie,Jones,hansenkenneth@example.com,(319)763-9907x6769,Marketing,Manager Analyst,90265.0,2023-05-17,3
EMP0706,Matthew,Gallegos,bhall@example.org,+1-731-582-8560,Engineering,Director Analyst,82584.0,2022-12-24,2
EMP0582,Travis,Clarke,hayesjeffrey@example.net,(693)575-1509x3983,Sales,Junior Consultant,,2022-09-27,2
EMP0579,Megan,Walker,,821.575.3540x8386,Finance,Junior Analyst,118188.0,2022-06-01,3
EMP0379,Stacy,Zimmerman,,938-797-6074x017,Finance,Lead Engineer,59879.0,2020-05-14,1
EMP0635,Danny,Garza,,001-813-420-3301,IT,Junior Engineer,85088.0,2024-12-11,3
EMP1126,Daniel,Waters,matthew78@example.com,5435566050,Operations,Junior Analyst,,2022-05-04,4
EMP0271,Joshua,Martin,,991-927-1130x7240,Operations,Senior Engineer,84329.0,2021-11-17,4
EMP0492,Courtney,Clark,afisher@example.com,001-684-257-7600x49082,Operations,Director Analyst,99431.0,2023-10-15,1
EMP0052,Teresa,Fox,robertjones@example.com,+1-915-904-1659x15201,Finance,Junior Consultant,50429.0,2022-05-22,5
EMP0760,Scott,Griffith,reynoldsmichelle@example.org,(232)524-8155x42034,Finance,Senior Manager,65743.0,2020-05-30,4
EMP0135,Sarah,Brooks,,8533131220,Operations,Lead Manager,76152.0,2024-03-13,4
EMP0888,Edwin,Gates,lynchdiane@example.net,910.622.0317x31096,IT,Manager Consultant,87603.0,2021-01-03,
